Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Honduras,HND,0.883605842011985,4.92661216014828,5.87671265419585,5.81874142490201,8.68967997692136,6.31987646703513,5.31854457694011,4.13466266739775,6.03582052422655,3.83333435851555,0.99744128031172,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Jamaica,JAM,3.00290225339371,4.65960017463684,2.791456896041,3.81898358989432,4.18835281422129,6.5190079589336,6.5920970905404,6.0019976303558,4.92423084532786,4.20330543590115,1.91929044218628,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Nicaragua,NIC,0.066372416684562,5.21799162791216,7.36516818552062,8.78723318970279,9.06364189712811,7.58032642425951,7.44463173977873,7.51058512882654,6.43059172530585,3.98851225146934,1.44436019693205,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Panamá,PAN,2.10601018003356,6.72783048597969,8.36488305330077,8.3311414461871,9.98448275380035,9.46411130777059,9.06331086593339,6.56251386980551,8.11228963185989,6.64517049158443,-3.99194639758143,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Paraguay,PRY,1.32309849875342,1.21729436901028,2.18384919524141,0.808683595949455,1.36136057787871,1.32684590099159,1.36538832523667,1.9094219829803,0.818799598783171,1.57289965983517,1.7456027444886,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Perú,PER,0.155241952771425,1.56479019339424,7.07114242412465,4.8842945848551,1.95724657032336,4.38026059211907,3.51182610944865,3.25130733746818,2.78286221010075,2.76318968990981,1.47511677634081,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,República Dominicana,DOM,1.87738325229611,4.0690014532827,5.62922456789122,2.55240071825146,3.55061484455409,3.12977653210886,3.32357083376019,4.49748880772504,3.20786379861054,3.18097442749009,3.11409635329991,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,San Vicente y las Granadinas,VCT,3.18957148800444,9.52510024207643,16.6541629251918,17.5726166510892,17.0977249943751,16.3991538211299,10.361680347914,20.6109275148036,5.12582139924625,9.01246764873563,3.8217934348399,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Santa Lucía,LCA,7.72651757188499,5.76330420969022,4.71977552854691,5.01647059273702,3.72664212435852,8.41999167421106,8.66319490037478,4.50434386676092,2.20432908627751,3.43847736844433,2.17151799715339,..
"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,Suriname,SUR,-19.7734294284243,-10.2567136211785,3.40245351551793,3.62949532348678,-1.13866864622319,3.58282111853699,6.98330404510016,2.6749895186018,3.27709314838352,2.11220245444433,0.0360544477456932,..
